id,name,headquarter,country_id,founded_year
12773,Islet Asymptotic,Saint John’s,6,2022
12774,Progressive Clubhouse,Kuala Lumpur,106,2015
12775,Albariã±O Hasty,Andorra la Vella,4,2002
12776,Immature Antagonist,Tegucigalpa,74,2009
12777,Functionality Paper,New Delhi,77,2022
12778,Casket Staff,Tbilisi,64,2005
12779,Tower Amiable,Yaren District,123,2011
12780,Funny Artillery,Bridgetown,15,2021
12781,Fleece Gilded,Lilongwe,105,2005
12782,Outboard Tranquil,Bogota,37,2011
12783,Global Stern,Managua,127,2001
12784,Palette Timid,Kampala,183,2002
12785,Bed Great,Yerevan,8,2002
12786,Solute Coincident,Malabo,55,2004
12787,Breezy Coriander,Vatican City,191,2009
12788,Boulevard Pure,Tbilisi,64,2018
12789,Originator Brutal,Santiago,35,2001
12790,Zoom Lenient,Dhaka,14,2001
12791,Camera Rectilinear,Kampala,183,2022
12792,Milky Type,Baku,11,2005
12793,Contrast Blocking,Saint John’s,6,2021
12794,Mute Wingman,Honiara,160,2001
12795,Silent Accent,Doha,142,2006
12796,Silly Echelon,Sanaa,194,2006
12797,Cave Topped,Montevideo,188,2018
12798,Boat Factorial,Lome,176,2005
12799,Dune Chromatic,Andorra la Vella,4,2015
12800,Plain Column,Canberra,9,2021
12801,Loud Map,N’Djamena,34,2003
12802,Landlubber Greedy,Paris,61,2002
12803,Wooden Kiwi,Athens,67,2010
12804,Projection Factorial,Manila,139,2018
12805,Simple Inertia,Manama,13,2010
12806,Flagstone Nippy,Belgrade,154,2012
12807,Acoustic Cork,Belmopan,18,2006
12808,Objective Niche,Yaren District,123,2017
12809,Dataset Resolving,Riga,95,2013
12810,Interior Loop,Skopje,103,2021
12811,Hand Callous,Guatemala City,69,2001
12812,Alternating Plasma,Melekeok,133,2020
12813,Pudding Arctic,Honiara,160,2021
12814,Capital Broad,Montevideo,188,2016
12815,Watery Gang,Berne,170,2018
12816,Witty Inflation,Bogota,37,2013
12817,Delta Large,Minsk,16,2018
12818,Fruit Concave,Riga,95,2015
12819,Energy Loyal,Budapest,75,2023
12820,Wood Attachment,Castries,147,2002
12821,Vein Sizzling,Moscow,144,2013
12822,Gearbox Resultant,Havana,44,2014
12823,Pinot Happy,Lisbon,141,2002
12824,Pad Tossed,Chisinau,115,2000
12825,Conjunction Active,Dublin,81,2022
12826,Funny Salsa,Baku,11,2016
12827,Numerous Hair,Asuncion,137,2017
12828,Batter Gray,Nairobi,88,2003
12829,Boolean Pitch,Basseterre,146,2000
12830,Accepting Flashing,Gitega,28,2009
12831,Director Sour,Riyadh,152,2009
12832,Brute Force,Jerusalem,82,2000
12833,Wary Analyst,Dili,51,2002
12834,Mute Terrace,Port-of-Spain,178,2007
12835,Brute Pulsar,Apia,149,2011
12836,Andante Popup,Bandar Seri Begawan,25,2004
12837,Intense Hypotenuse,Reykjavik,76,2008
12838,Rout Big,Jerusalem,82,2018
12839,Claret Offset,Port Moresby ,136,2017
12840,Juvenile Chardonnay,Port-of-Spain,178,2023
12841,Shortest Clause,Santiago,35,2000
12842,Numerous Muffler,Budapest,75,2014
12843,Itinerary Glum,San Marino,150,2013
12844,Grenade Best,Dushanbe,173,2020
12845,Camel Yard,Vientiane,94,2007
12846,Skua Rich,Vienna,10,2005
12847,Vector Achromatic,Tarawa Atoll,89,2004
12848,Trill Perpendicular,Dushanbe,173,2006
12849,Leopard Champagne,La Paz,21,2000
12850,Send Salty,Port Louis,112,2004
12851,Container Calm,Nairobi,88,2001
12852,Saucy Stem,Washington D.C.,187,2019
12853,Volumetric Normal,Lilongwe,105,2021
12854,Sickbay Calm,Asuncion,137,2003
12855,Mascarpone Exothermic,Washington D.C.,187,2000
12856,Plastic Residual,Bangkok,175,2010
12857,Inventive Field,Malabo,55,2019
12858,Weathered Symphony,Sanaa,194,2016
12859,Occurrence Some,Yamoussoukro,42,2007
12860,Pushback Descriptive,Reykjavik,76,2010
12861,Stream Courtly,Tokyo,85,2003
12862,Rectilinear Lightship,Nicosia,45,2017
12863,Hud Syrupy,Ashgabat,181,2016
12864,Helpful Grip,Rabat,119,2000
12865,Engineer Courtly,San Salvador,54,2017
12866,Cowboy Perpendicular,Berlin,65,2016
12867,Regular Pace,Port-Vila,190,2008
12868,Terminal Subset,Dhaka,14,2018
12869,Humongous Canal,London,186,2014
12870,Coffee Glowing,Phnom Penh,29,2021
12871,Range Weighted,Islamabad,132,2018
12872,Shares Hot,Ashgabat,181,2023
12873,Time Extended,Palikir,114,2005
12874,Natural Pulse,Cairo,53,2014
12875,Tossed Wrestler,Managua,127,2015
12876,Magnetic Activation,Panama City,135,2003
12877,Perpendicular Baluster,Bratislava,158,2014
12878,Covering Superset,Harare,40,2006
12879,Gingham Naive,Lilongwe,105,2006
12880,Glass Eager,Maputo,120,2020
12881,Succulent Chain,Kigali,145,2022
12882,Flat Vibration,Basseterre,146,2002
12883,Analogy Frayed,Guatemala City,69,2016
12884,River Pounded,Ouagadougou,27,2007
12885,Worn Limburger,Juba,163,2014
12886,Fermented Slope,Tallinn,57,2015
12887,Shrewd Date,Lima,138,2005
12888,Serious Argument,Amsterdam,125,2000
12889,Molding Gritty,Copenhagen,47,2005
12890,Microphone Sensitive,Bissau,71,2002
12891,Second Excited,Yerevan,8,2019
12892,Hasty Latitude,Lima,138,2013
12893,Forward Boa,Seoul,91,2012
12894,Mild Parable,Quito,52,2020
12895,Stale Cover,La Paz,21,2007
12896,Dataframe Teal,Victoria,155,2011
12897,Nutritious Ghost,Mexico City,113,2005
12898,Gin Chocolate,Damascus,171,2013
12899,Plastic Landaulet,Tripoli,99,2011
12900,Obsolete Kudos,Berne,170,2020
12901,Grating Meat,Sao Tome,151,2007
12902,Medium Scenario,Kuwait City,92,2022
12903,Simple Pixel,Mexico City,113,2023
12904,Sophisticated Thumbnail,Georgetown,72,2012
12905,Aged Eel,Chisinau,115,2006
12906,Magnitude Obliging,Tunis,179,2001
12907,Pollock Navy,Lisbon,141,2008
12908,Group Tense,Sofia,26,2001
12909,Foggy Model,Kingstown ,148,2015
12910,Apron Latent,Brasilia,24,2012
12911,Heather Price,Athens,67,2009
12912,Tossed Defense,San Jose,41,2020
12913,Shiny Base,Lilongwe,105,2000
12914,Tank Binary,Chisinau,115,2000
12915,Colby Recent,Ulaanbaatar,117,2011
12916,Donut Claret,Khartoum,166,2007
12917,Pipeline Endothermic,Victoria,155,2006
12918,Each Confusion,Budapest,75,2010
12919,Character Rapid,Nicosia,45,2011
12920,Bocce Cream,Rome,83,2007
12921,Pinstripe Blocky,Vatican City,191,2021
12922,Sardine Magenta,Djibouti,48,2013
12923,Nuclear Sauvignon,Wellington,126,2001
12924,Crispy Limestone,Dublin,81,2016
12925,Juvenile Mass,Sao Tome,151,2002
12926,Graph Honest,Bangui,33,2014
12927,Buck Covering,Malabo,55,2010
12928,Segment Desert,Ashgabat,181,2017
12929,Sweet Cell,Vaduz,100,2005
12930,Novel Involute,Phnom Penh,29,2005
12931,Crispy Game,Freetown,156,2003
12932,Grave Line,Santo Domingo,50,2019
12933,Exact Horseradish,Berne,170,2010
12934,Vain Tin,Skopje,103,2003
12935,Violent Bracket,Tarawa Atoll,89,2016
12936,Vignette Nimble,Victoria,155,2004
12937,Jail Loyal,Taipei,172,2014
12938,Planar Carp,Apia,149,2010
12939,Flag Gourmet,Phnom Penh,29,2018
12940,Unsorted Revolver,Kuala Lumpur,106,2011
12941,Crew Worn,Melekeok,133,2018
12942,Greasy Boxer,Buenos Aires,7,2023
12943,Wary Diction,Malabo,55,2016
12944,Credits Brass,Berlin,65,2001
12945,Coyote Sugary,Bogota,37,2002
12946,Neuron Blistering,Singapore,157,2006
12947,Bisque Townhouse,Gitega,28,2001
12948,Barrier Noisy,Buenos Aires,7,2007
12949,Flat Reduction,Lome,176,2021
12950,Primordial Hypothesis,Gaborone,23,2017
12951,Loyal Surface,Kiev,184,2009
12952,Radius Blue,Bangui,33,2012
12953,Flush Vocal,Prague,46,2019
12954,Area Sticky,Dushanbe,173,2002
12955,Arch Gold,Oslo,130,2011
12956,Space Ancient,Luanda,5,2000
12957,Bumper Frosty,Taipei,172,2018
12958,House Mild,Sofia,26,2016
12959,Engineer Progressive,Kigali,145,2008
12960,Blockade Silent,Kigali,145,2022
12961,Chilly Reduction,Gitega,28,2010
12962,Procedure Vivid,Algiers,3,2009
12963,Argument Concentric,Asmara,56,2008
12964,Growth Wintry,Niamey,128,2012
12965,Worn School,Paris,61,2000
12966,Loan Seasoned,Dushanbe,173,2010
12967,Chewy Gutter,Buenos Aires,7,2015
12968,Forgiving Photometry,Sao Tome,151,2013
12969,Perch Moist,Kingston,84,2008
12970,Organic Conduction,Monte Carlo,116,2016
12971,Spicy Integer,Baku,11,2003
12972,Strong Pizza,Conakry,70,2001
12973,Rigid Creek,Tegucigalpa,74,2012
12974,Datum Dry,Honiara,160,2016
12975,All Installation,Athens,67,2005
12976,Ottoman Rubbery,Amsterdam,125,2003
12977,Blue Twig,Panama City,135,2022
12978,Humane Cricket,Juba,163,2021
12979,Hip Express,Praia,32,2020
12980,Insulated Piano,Basseterre,146,2021
12981,Compression Numerous,Madrid,164,2010
12982,Knurled Polygon,Port-Vila,190,2015
12983,Incubator Pleasant,Berlin,65,2018
12984,Visible Dialogue,Tarawa Atoll,89,2014
12985,Kudzu Proud,Tegucigalpa,74,2021
12986,Smoggy Coot,Palikir,114,2023
12987,Undirected Martin,Antananarivo,104,2019
12988,Damaged Trombone,Ouagadougou,27,2019
12989,Speedy Defilade,Bridgetown,15,2016
12990,Several Editor,Tirane,2,2005
12991,Stream Oscillating,Vienna,10,2002
12992,Guarantor Tender,Harare,40,2021
12993,Soft Bar,Vatican City,191,2002
12994,Oily Arneis,Windhoek,122,2022
12995,Spire Coal,Yaounde,30,2011
12996,Teal Pond,Suva,59,2018
12997,Humongous Butte,Chisinau,115,2000
12998,Account Frosty,Buenos Aires,7,2001
12999,Mean Revolver,Copenhagen,47,2017
13000,Apex Seething,Ottawa,31,2011
13001,Surfer Freezing,Cairo,53,2022
13002,Circuit Absolute,Hanoi,193,2003
13003,Dynamic Chocolaty,Gitega,28,2000
13004,Loyal Chit,Riga,95,2000
13005,Alloy Grim,Beirut,96,2003
13006,Clubhouse Threaded,Paris,61,2004
13007,Sour Skylark,San Marino,150,2016
13008,Sugar Alternating,Mbabane,168,2001
13009,Nearest Barbel,Berlin,65,2009
13010,Giant Bayonet,Honiara,160,2000
13011,Aged Directory,Tripoli,99,2022
13012,Visible Delay,Lusaka,195,2023
13013,Equalizer Lively,Bangui,33,2016
13014,Iceberg Trite,Bangui,33,2001
13015,Tunnel Wan,Athens,67,2013
13016,Pleasant Heap,Lima,138,2007
13017,Radioactive Aggregate,Accra,66,2019
13018,Balustrade Free,Bangui,33,2005
13019,Isomorphic Tetrad,Dili,51,2014
13020,Quiet Angle,Suva,59,2003
13021,Sweet Boundary,Nairobi,88,2008
13022,Burning Brace,Kingstown ,148,2020
13023,Obtuse Gofer,Cape Town,162,2002
13024,Soluble Dolly,Jakarta,78,2006
13025,Swarm Price,Sanaa,194,2022
13026,Candied Lumen,Dili,51,2009
13027,Allegory Wood,Kingston,84,2015
13028,Spatial Gin,Canberra,9,2021
13029,Current Rise,Kuwait City,92,2023
13030,Flush Coffee,Porto-Novo,19,2023
13031,Khaki Drawbridge,Jakarta,78,2000
13032,Dark Magpie,Berlin,65,2002
13033,Lazy Key,Vatican City,191,2018
13034,Silver Couch,Kuwait City,92,2000
13035,Right Pasta,Kigali,145,2005
13036,Meter Aged,Quito,52,2023
13037,Pita Future,Doha,142,2008
13038,Complete Payment,Podgorica,118,2017
13039,Rapid Border,Brussels,17,2022
13040,Chardonnay Oily,Nicosia,45,2012
13041,Cap Magnetic,Sanaa,194,2014
13042,Mode Turkey,Dakar,153,2008
13043,Digraph Local,Panama City,135,2008
13044,Narrator Solid,Dhaka,14,2005
13045,Cool Road,Paramaribo,167,2013
13046,Pilot Optical,Kingstown ,148,2020
13047,Global Wasabi,Kingston,84,2009
13048,Spicy Value,Victoria,155,2003
13049,Weathered Innovation,Sao Tome,151,2021
13050,Knife Trite,Saint John’s,6,2013
13051,Tomato Story,Dushanbe,173,2021
13052,Optical Gunwale,Berne,170,2015
13053,Critical Noir,Bamako,108,2019
13054,Kind Covey,Bucharest,143,2022
13055,Cardinality Inflammable,Roseau,49,2021
13056,Online Partition,Kathmandu,124,2019
13057,Immense Vial,Prague,46,2020
13058,Central Polygon,Bangkok,175,2022
13059,Contemporary Razorbill,Antananarivo,104,2006
13060,Another Inlay,Jerusalem,82,2022
13061,Threadbare Clone,Caracas,192,2018
13062,Price Frozen,Addis Ababa,58,2017
13063,Mashed Range,Chisinau,115,2003
13064,Chewy Clan,Majuro,110,2010
13065,Flat Raster,Kiev,184,2017
13066,Cold Base,Banjul,63,2005
13067,Clique Braised,Vientiane,94,2010
13068,Refined Grout,Andorra la Vella,4,2006
13069,Opportunity Wary,Djibouti,48,2010
13070,Cell Blistering,Washington D.C.,187,2006
13071,Naive Muffin,Doha,142,2014
13072,Duplet National,Reykjavik,76,2013
13073,Food Juvenile,Vienna,10,2002
13074,Margin Avocado,Sanaa,194,2023
13075,Antenna All,Riyadh,152,2021
13076,Mansion Covering,Antananarivo,104,2004
13077,Cheerful Chicken,Montevideo,188,2017
13078,Raid Green,Ashgabat,181,2002
13079,Actor Marinated,Mogadishu,161,2021
13080,Lazy Corduroy,Apia,149,2001
13081,Immense Sniffer,Tegucigalpa,74,2016
13082,Pink Scotch,Prague,46,2004
13083,Hockey Nutty,N’Djamena,34,2019
13084,Moderato Ampere,Victoria,155,2008
13085,Crunchy Power,Bucharest,143,2003
13086,Chili Absolute,Nur Sultan,87,2010
13087,Flat Archway,Vatican City,191,2002
13088,Adiabatic Dingo,Rabat,119,2005
13089,Sunny Slate,Dakar,153,2005
13090,Continent Dynamic,Asmara,56,2020
13091,Volt Brass,Saint George’s,68,2017
13092,Contract Humble,Bridgetown,15,2010
13093,Arid Jarhead,Valletta,109,2007
13094,Khaki Annuity,Warsaw,140,2004
13095,Grain Elaborate,Yamoussoukro,42,2004
13096,Free Cash,Gitega,28,2013
13097,Caramel Shrike,La Paz,21,2011
13098,Yaw Watery,Luxembourg,102,2009
13099,Friendly Classifier,Hanoi,193,2008
13100,Critical Wallpaper,Yaounde,30,2018
13101,Fox Brass,Belgrade,154,2019
13102,Polite Agreement,Yamoussoukro,42,2013
13103,Tracking Tart,Minsk,16,2021
13104,Graph Flashed,Monrovia,98,2012
13105,Quantum Log,Abuja,129,2008
13106,Export Mild,Baghdad,80,2010
13107,Breakout Old,Andorra la Vella,4,2021
13108,Basin Graceful,Tokyo,85,2021
13109,Canoe Another,Port-of-Spain,178,2012
13110,Pounded Officer,Nay Pyi Taw,121,2012
13111,Photon Adaptive,Niamey,128,2022
13112,Marked Taxi,Maputo,120,2002
13113,Vintage Reservoir,Roseau,49,2009
13114,Spicy Bone,Praia,32,2014
13115,Plan Ripe,Conakry,70,2022
13116,Chestnut Game,Wellington,126,2023
13117,Bow Crimson,Port-Vila,190,2012
13118,Recent Ohm,Conakry,70,2015
13119,Ply Plastic,Belmopan,18,2004
13120,Swarm Bottle,Thimphu,20,2007
13121,Inscribed River,Dublin,81,2005
13122,Isometric Mesh,Doha,142,2000
13123,Fur Maximum,Jakarta,78,2019
13124,Instant Dialogue,Thimphu,20,2009
13125,Canon Some,Santiago,35,2023
13126,Tomato Chickadee,Muscat,131,2016
13127,Asphalt Degree,Apia,149,2005
13128,Emporium Level,Basseterre,146,2004
13129,Ascender Grouchy,Asuncion,137,2000
13130,Balanced Digital,Suva,59,2005
13131,Tenement Minimum,Prague,46,2013
13132,Seething Subcompact,Bratislava,158,2007
13133,Afraid Strategy,Addis Ababa,58,2005
13134,Ivory Triad,Maseru,97,2017
13135,Presto Captain,Castries,147,2023
13136,Elegant Variance,Santo Domingo,50,2021
13137,Outwork Impulsive,Valletta,109,2020
13138,Senile Object,Kathmandu,124,2008
13139,Configuration Hidden,Moscow,144,2015
13140,Whippet Numerous,Tripoli,99,2013
13141,Pale Taper,Cape Town,162,2007
13142,Coffee Surfer,Asmara,56,2005
13143,Milky Citadel,Monte Carlo,116,2007
13144,Adagio Edge,Abu Dhabi,185,2023
13145,Teal Prop,Budapest,75,2010
13146,Undecidable Hash,Bamako,108,2020
13147,Coconut Volumetric,Port Moresby ,136,2020
13148,Hook Adaptive,Gaborone,23,2016
13149,Plum Impulsive,Brussels,17,2019
13150,Fender Hushed,Lisbon,141,2016
13151,Grizzled Hutch,Caracas,192,2008
13152,Anchovy Giant,Stockholm,169,2000
13153,Respectful Radius,Asuncion,137,2012
13154,Manor Polynomial,Dublin,81,2001
13155,Humble Exchange,Tashkent,189,2017
13156,Coconut Sophisticated,Panama City,135,2023
13157,Tranquil Median,Luanda,5,2015
13158,Regular Shot,Ankara,180,2013
13159,Oriented Play,Hanoi,193,2009
13160,Measure Inverted,Kingstown ,148,2009
13161,Prism Rude,Belmopan,18,2015
13162,Cement Rude,Libreville,62,2009
13163,Availability Plain,Canberra,9,2001
13164,Loyal Mullion,Santo Domingo,50,2013
13165,Briny Rectangle,Havana,44,2005
13166,Event Nondeterministic,Lilongwe,105,2000
13167,Hangar Decidable,Nairobi,88,2000
13168,Upbeat Crankshaft,Panama City,135,2020
13169,Quick Field,Abu Dhabi,185,2004
13170,Parallel Cold,Riga,95,2018
13171,Organic Heater,Oslo,130,2006
13172,Dot Rectilinear,La Paz,21,2002
13173,Mint Hostel,Tbilisi,64,2022
13174,Chocolaty Bureau,Dili,51,2020
13175,Interior Literal,Ankara,180,2001
13176,Pounded Price,Melekeok,133,2019
13177,Breach Unproductive,Kingstown ,148,2011
13178,Legacy Content,Skopje,103,2003
13179,Adiabatic Double,Majuro,110,2019
13180,Fossa Intense,Malabo,55,2005
13181,Frosty Kestrel,Maputo,120,2021
13182,Range Blended,Damascus,171,2006
13183,Inverse Autobiography,Gitega,28,2007
13184,Blowfish Creamy,Tallinn,57,2021
13185,Frigid Extra,Asuncion,137,2011
13186,Coulomb Metallic,Islamabad,132,2017
13187,Concentration Taxonomic,Monrovia,98,2019
13188,Acid Happy,Roseau,49,2016
13189,Relaxed Ranch,San Marino,150,2010
13190,Hot Coastie,Asmara,56,2015
13191,Equidistant Coconut,Vilnius,101,2002
13192,Free Skin,Nay Pyi Taw,121,2013
13193,Isobaric Dragster,Nassau,12,2008
13194,Mashed Mirror,Islamabad,132,2019
13195,Marked Costume,Melekeok,133,2004
13196,Gold Setback,Port-au-Prince,73,2021
13197,Mine Tart,Conakry,70,2003
13198,Dish Naive,Monte Carlo,116,2016
13199,Exothermic Bumper,Damascus,171,2009
13200,Haiku Isothermal,Managua,127,2016
13201,Hearth Exponential,Hanoi,193,2005
13202,Dachshund Steamed,Tallinn,57,2004
13203,Map Fancy,Harare,40,2000
13204,Jovial Pole,Lisbon,141,2011
13205,Violent Tower,Jerusalem,82,2003
13206,Kiwi Volumetric,Funafuti province,182,2020
13207,Absolute Gram,Mexico City,113,2007
13208,Miter Dyadic,Tashkent,189,2009
13209,Figurative Wrap,Jerusalem,82,2023
13210,Inventive Torpedo,Paramaribo,167,2023
13211,Inventive File,Honiara,160,2010
13212,Fossa Gritty,Yamoussoukro,42,2010
13213,Skew Direct,Bogota,37,2015
13214,Pie Interior,Conakry,70,2007
13215,Cheesesteak Caramel,Ashgabat,181,2008
13216,Deque Obsolete,Mexico City,113,2007
13217,Triplex Sour,New Delhi,77,2010
13218,Geometry Electrical,Andorra la Vella,4,2007
13219,Moss Chunky,Muscat,131,2013
13220,Corn Shed,Gitega,28,2000
13221,Em Daring,Hanoi,193,2004
13222,Optimal Thyme,Panama City,135,2006
13223,House Soft,Djibouti,48,2010
13224,Berm Adjacent,Kigali,145,2015
13225,Plain Mallet,Lilongwe,105,2020
13226,Velvet Denim,Damascus,171,2001
13227,Isometric Helo,Manama,13,2005
13228,Classifier Creamy,Malabo,55,2016
13229,Pole Boolean,Kuala Lumpur,106,2006
13230,Red Outrigger,Buenos Aires,7,2000
13231,Reflection Daring,Windhoek,122,2006
13232,Heap Molto,Bridgetown,15,2017
13233,Sack Baked,Banjul,63,2009
13234,Randomized Bugle,Nouakchott,111,2014
13235,Caramel Sparse,Minsk,16,2016
13236,Major Narrow,Juba,163,2014
13237,Plywood Plumb,Doha,142,2000
13238,Loser Odious,Helsinki,60,2015
13239,Igloo Diagonal,Yaren District,123,2023
13240,Havarti Bold,Cape Town,162,2014
13241,Archway Pale,Ankara,180,2011
13242,Image Grim,Bratislava,158,2019
13243,Envelope Maroon,Bangkok,175,2000
13244,Progressive Library,Vatican City,191,2013
13245,Number Coffee,Suva,59,2015
13246,New Narrows,Kingstown ,148,2015
13247,Critical Vodka,Yaounde,30,2010
13248,Bight Affable,Podgorica,118,2018
13249,Complicated Rasp,Victoria,155,2017
13250,Lean Heron,Chisinau,115,2001
13251,Lease Mode,Mexico City,113,2022
13252,Spec Vintage,N’Djamena,34,2020
13253,Lower Simulation,Paris,61,2003
13254,Genre Vertical,Tokyo,85,2000
13255,Insulation Tangy,Bucharest,143,2012
13256,Icy Teaser,Ramallah,134,2023
13257,Chord Acidic,Skopje,103,2022
13258,Kind Golfer,Canberra,9,2019
13259,Scope Worried,Nur Sultan,87,2012
13260,Coupe Lower,Nicosia,45,2014
13261,Bezier Fixed,Sri Jayewardenepura Kotte,165,2014
13262,Baluster Pure,Ottawa,31,2018
13263,Commander Plain,Lilongwe,105,2003
13264,Beige Integer,Conakry,70,2000
13265,String Exhaustive,Paris,61,2013
13266,Rate Excited,Bridgetown,15,2003
13267,Cabin Tense,Nicosia,45,2001
13268,Bay Atomic,Gaborone,23,2020
13269,Tomato Lose,Victoria,155,2020
13270,Blocking Frame,Saint John’s,6,2000
13271,Catch Resultant,Damascus,171,2021
13272,Prop Buttery,Bucharest,143,2008
13273,Merry Acre,Doha,142,2010
13274,Similar Effect,Moroni,38,2022
13275,Talent Pounded,Lisbon,141,2013
13276,Kind Skunk,Washington D.C.,187,2009
13277,Waterfall Celeste,Sanaa,194,2012
13278,Sharp Ton,Mbabane,168,2016
13279,Indigo Maltese,Rabat,119,2022
13280,Vibrant Angora,Bridgetown,15,2017
13281,Capital Ripe,Yamoussoukro,42,2008
13282,League Cloudy,Mogadishu,161,2021
13283,Flavorful Offense,Cairo,53,2008
13284,Transfer Crunchy,Lima,138,2019
13285,Icy Snipe,Conakry,70,2012
13286,Libretto Assurance,Nairobi,88,2011
13287,Lot Friendly,Yaren District,123,2000
13288,Greasy Bar,Tokyo,85,2009
13289,Citron Vertex,Budapest,75,2010
13290,Blended Rifle,Tarawa Atoll,89,2005
13291,Quiet Speed,Tokyo,85,2021
13292,Falls Violent,Nay Pyi Taw,121,2004
13293,Constant Kiwi,Port-au-Prince,73,2017
13294,Crunchy Yeast,Canberra,9,2021
13295,World Largo,Gaborone,23,2011
13296,Laminated Volt,Yaren District,123,2007
13297,Commutative Bell,Monte Carlo,116,2004
13298,Cricket Congruent,Abu Dhabi,185,2016
13299,Shy Trie,Yaounde,30,2002
13300,Carrier Charcoal,Berne,170,2011
13301,Lower Hardcover,Zagreb,43,2010
13302,Sound Cheerful,Tripoli,99,2016
13303,Particle Tiny,Banjul,63,2008
13304,Head Alternating,Palikir,114,2003
13305,Thick Golf,Quito,52,2022
13306,Bat Prepared,Sarajevo,22,2001
13307,Glad Sub,Montevideo,188,2007
13308,Map Metal,Valletta,109,2014
13309,Direct Bowl,Sarajevo,22,2018
13310,Chamfered Winning,New Delhi,77,2015
13311,Brownian Steel,Addis Ababa,58,2023
13312,Aquamarine Hoagie,Kampala,183,2021
13313,Jamb Thin,Washington D.C.,187,2002
13314,Audience Product,Sarajevo,22,2023
13315,Primer Spatial,Ankara,180,2002
13316,Chaise Trite,Moroni,38,2000
13317,Light Light,Algiers,3,2017
13318,Pique Rigid,Bridgetown,15,2020
13319,Planar Deck,Sarajevo,22,2002
13320,Instant Product,Baghdad,80,2013
13321,Ancient String,Amman,86,2011
13322,Scared Acre,Belmopan,18,2021
13323,Atomic Arbitration,Mogadishu,161,2012
13324,Lemon Immediate,Honiara,160,2009
13325,Modern Church,San Salvador,54,2000
13326,Speedy Lot,Nassau,12,2014
13327,Swamp Respectful,Port-of-Spain,178,2010
13328,Inscribed Duck,Tbilisi,64,2000
13329,Wood Trim,Castries,147,2020
13330,Lively Ghost,Ottawa,31,2017
13331,Purchase Chief,Tbilisi,64,2019
13332,Retreat Blocking,Port Moresby ,136,2009
13333,Bone Delta,Jakarta,78,2017
13334,Meek Synergy,Manila,139,2006
13335,Editor Ornery,Singapore,157,2015
13336,Acute Bungalow,Belmopan,18,2008
13337,Ticket Concrete,Amsterdam,125,2022
13338,Syrupy Plane,Bratislava,158,2021
13339,Sprout Thick,Oslo,130,2010
13340,Progressive Gable,Kampala,183,2013
13341,Deal Heartless,Paris,61,2005
13342,Tossed Formation,Bratislava,158,2013
13343,Great Git,Warsaw,140,2019
13344,Worn Program,Roseau,49,2016
13345,Chocolaty Oblique,Saint George’s,68,2006
13346,Convex Provolone,Bamako,108,2016
13347,Afraid Guarantor,Niamey,128,2015
13348,Each Photometry,Ottawa,31,2002
13349,Interior Shoulder,Conakry,70,2007
13350,Ownership Staccato,Maseru,97,2016
13351,Mode Front,Monte Carlo,116,2022
13352,Vain Fort,Helsinki,60,2001
13353,Out Absolute,Dhaka,14,2012
13354,Director Plum,Vatican City,191,2002
13355,Specular International,Ottawa,31,2010
13356,Spec Affable,Lusaka,195,2003
13357,Embedding Lead,Guatemala City,69,2002
13358,Sea Fermented,Yamoussoukro,42,2007
13359,Pan Khaki,Bucharest,143,2003
13360,Attachment Rowdy,Havana,44,2015
13361,Silo Spatial,Ankara,180,2011
13362,Sky Frozen,Chisinau,115,2003
13363,Hushed Chardonnay,Taipei,172,2008
13364,Partial Designer,Georgetown,72,2009
13365,Class Tiny,Nuku’alofa,177,2001
13366,Soluble Orange,London,186,2017
13367,Timid Map,Lusaka,195,2021
13368,Fencing Rubbery,Bratislava,158,2016
13369,Malbec Stringy,Baku,11,2006
13370,Mall Lenient,Guatemala City,69,2013
13371,Nuclear Citrus,Phnom Penh,29,2004
13372,Cowboy Salmon,Guatemala City,69,2015
13373,Node Burning,Baku,11,2015
13374,Frame Several,Manama,13,2010
13375,Smart Credenza,Sri Jayewardenepura Kotte,165,2013
13376,Chenille Silver,San Salvador,54,2021
13377,Item Dyadic,Valletta,109,2001
13378,Vertical Gulf,Phnom Penh,29,2004
13379,Exact Acacia,Ulaanbaatar,117,2007
13380,Hatchback Faded,Lilongwe,105,2016
13381,Longshoreman Citron,Athens,67,2018
13382,Clone Dark,Reykjavik,76,2019
13383,Tough Hockey,Pyongyang,90,2009
13384,Coplanar Rubble,Athens,67,2020
13385,Independence Magenta,Kampala,183,2018
13386,Suite Blocking,Brazzaville,39,2014
13387,Acoustic Stem,Georgetown,72,2018
13388,Activation Navy,Bucharest,143,2007
13389,Inscribed Grappa,Belmopan,18,2023
13390,Radial Prairie,Nairobi,88,2013
13391,Dichotomic Pyramid,Yerevan,8,2013
13392,Motor Crabby,Tehran,79,2018
13393,Timer Smoked,Santo Domingo,50,2022
13394,Sluggish Dart,Wellington,126,2002
13395,Libretto Corgie,Ramallah,134,2020
13396,Rigid Clip,Nouakchott,111,2021
13397,Jovial Energy,Funafuti province,182,2011
13398,Rum Kind,Ankara,180,2023
13399,Denouement Potential,Bratislava,158,2017
13400,Destination Foggy,Porto-Novo,19,2001
13401,Furious Fish,Belgrade,154,2022
13402,Shiraz Greasy,Ljubljana,159,2023
13403,Pavilion Bland,Kampala,183,2012
13404,Paper Database,Beijing,36,2019
13405,Allegory Charitable,Malabo,55,2016
