id,stage_name,full_name,date_of_birth,birthplace,group_id,country_id,gender,weight,height
730,Jinni,Choi Yujin,2004-04-16,,,91,F,,
731,Jinny,Park Jinhee,1998-01-19,California,342.0,91,F,,
732,Jinsik,Han Jinsik,2004-07-30,Incheon,440.0,91,M,,
733,Jinsol,Lee Jinsol,2001-12-04,Andong,41.0,91,F,,
734,JinSoul,Jung Jinsol,1997-06-13,,,91,F,,
735,Jinsu,Park Jinsu,2003-02-05,,251.0,91,M,,179.0
736,Jinsung,Jung Jinsung,2002-03-30,Seoul,6.0,91,M,58.0,176.0
737,Jinu,Kim Jinwoo,1991-09-26,Imja,431.0,91,M,,
738,Jinwoo,Lee Jinwoo,2004-09-13,,166.0,91,M,57.0,176.0
739,Jinyoung,Jung Jinyoung,1991-11-18,Chungju,,91,M,58.0,178.0
740,Jinyoung,Park Jinyoung,1994-09-22,Changwon,176.0,91,M,63.0,178.0
741,Jinyoung,Bae Jinyoung,2000-05-10,Seoul,107.0,91,M,,
742,Jinyoung,Woo Jinyoung,1997-05-31,,121.0,91,M,51.0,170.0
743,Jisan,Choi Jinsang,1999-11-03,,,91,M,,
744,Jisoo,Seo Jisoo,1994-02-11,Incheon,247.0,91,F,46.0,165.0
745,Jisoo,Kim Jisoo,1995-01-03,Seoul,69.0,91,F,45.0,162.0
746,Jisoo,Shin Jisoo,1994-02-28,Chuncheon,370.0,91,F,,
747,Jisoo,Jung Jisoo,2003-11-22,,94.0,91,F,,
748,Jisook,Kim Jisook,1990-07-18,Suwon,324.0,91,F,41.0,164.0
749,Jisu,Choi Jisu,2000-01-19,,384.0,91,M,,
750,Jisun,Roh Jisun,1998-11-23,Seoul,157.0,91,F,,
751,Jisun,Hwang Jisun,1989-10-17,,,91,F,46.0,165.0
752,Jisung,Park Jisung,2002-02-05,,288.0,91,M,,
753,Jisung,Yoon Jisung,1991-03-08,Wonju,420.0,91,M,,
754,Jisung,Kim Jisung,2000-12-21,,388.0,91,M,,171.0
755,Jiu,Kim Minji,1994-05-17,Daejeon,132.0,91,F,,167.0
756,Jiung,Choi Jiwoong,2001-10-07,,308.0,91,M,,
757,Jiwon,Yang Jiwon,1988-04-05,Seoul,404.0,91,F,,
758,Jiwon,Park Jiwon,1998-03-20,Busan,157.0,91,F,,
759,Jiwon,Heo Jiwon,2000-09-04,,101.0,91,F,,
760,Jiwon,Park Jiwon,1997-03-17,,83.0,91,F,45.0,165.0
761,Jiwoo,Jeon Jiwoo,1996-10-04,,,91,F,,
762,Jiwoo,Kim Jiwoo,2005-04-13,,293.0,91,F,,
763,Jiwoo,Lee Jiwoo,2005-10-24,,394.0,91,F,,
764,Jiwoong,Kim Jiwoong,1998-12-14,Wonju,447.0,91,M,,178.0
765,Jiyeon,Park Jiyeon,1993-06-07,Seoul,371.0,91,F,45.0,167.0
766,Jiyoon,Jeon Jiyoon,1990-10-15,Seoul,14.0,91,F,,165.0
767,Jiyoon,Woo Jiyoon,1996-01-06,Yeongju,81.0,91,F,,
768,Jiyoon,Shin Jiyoon,2002-03-02,,,91,F,,
769,Jiyoon,Jeong Jiyoon,2000-09-15,,206.0,91,F,,168.0
770,Jiyou,Im Changsook,1989-06-15,,399.0,91,F,,
771,Jiyoung,Kang Jiyoung,1994-01-18,Paju,228.0,91,F,,
772,Jiyoung,Ahn Jiyoung,1995-09-14,Yeongju,81.0,91,F,,
773,Jiyul,Yang Jungyoon,1991-07-30,Seoul,,91,F,,
774,JJ,Jun Jihyeok,1998-12-11,,136.0,91,M,,
775,JK,Kim Jikang,1998-03-17,,168.0,91,F,161.0,
776,JM,Chu Jimin,2001-10-11,,225.0,91,M,,173.0
777,Jo,,2008-02-04,,,91,M,,
778,Johyun,Shin Jiwon,1996-04-14,,61.0,91,F,,
779,Jongho,Choi Jongho,2000-10-12,,48.0,91,M,,176.0
780,Jonghoon,Choi Jonghoon,1990-03-07,Seoul,158.0,91,M,,
781,Jonghwan,Jo Jonghwan,1992-11-23,Seoul,,91,M,,
782,Jonghyeong,Kim Jonghyeong,2002-04-13,,130.0,91,M,65.0,178.0
783,Jonghyun,Lee Jonghyun,1990-05-15,Busan,111.0,91,M,,
784,Jonghyun†,Kim Jonghyun,1990-04-08,Seoul,,91,M,56.0,173.0
785,Jongseob,Kim Jongseob,2005-11-19,,308.0,91,M,,173.0
786,Jongup,Moon Jongup,1995-02-06,Seoul,50.0,91,M,66.0,176.0
787,Jongwoo,Yoon Jongwoo,2000-06-12,Seoul,303.0,91,M,64.0,175.0
788,JOO,Jung Minjoo,1990-10-11,Seoul,,91,F,,
789,Joo E,Lee Joowon,1999-08-18,Bucheon,274.0,91,F,45.0,164.0
790,JooA,Lee Juhyun,2002-03-04,,197.0,91,F,,173.0
791,Jooan,Im Jimyoung,1996-10-04,Dongtan,424.0,91,M,58.0,173.0
792,Joobin,Joo Bin,2009-01-16,,394.0,91,F,,167.0
793,Joochan,Hong Joochan,1999-07-31,,174.0,91,M,,
794,Jooheon,Lee Jooheon,1994-10-06,Daegu,275.0,91,M,,
795,Joohyoung,Kim Joohyoung,2003-03-15,,292.0,91,M,,
796,Jooyeon,Lee Jooyeon,1987-03-19,Seoul,,91,F,,
797,Jooyeon,Lee Jooyeon,2002-09-12,Ansan,437.0,91,M,,
798,Joy,Park Sooyoung,1996-09-03,Jeju,327.0,91,F,,163.0
799,JR,Kim Jonghyun,1995-06-08,Gangwon,298.0,91,M,,
800,Ju-ne,Koo Junhoe,1997-03-31,Seoul,208.0,91,M,,
801,Judy,Kim Dahye,1995-05-16,,,91,F,,
802,Jueun,Lee Jooeun,1995-07-07,Suwon,128.0,91,F,,
803,Jueun,Jo Jueun,2001-01-27,,44.0,91,F,,
804,Juhaknyeon,Ju Haknyeon,1999-03-09,Jeju,376.0,91,M,58.0,175.0
805,Juhan,Hong Seunghyun,2001-06-21,,76.0,91,M,,
806,Juho,Yang Zuho,2004-03-04,Seoul,189.0,91,M,,182.0
807,Juhyeon,Lee Juhyeon,2004-04-08,,241.0,91,F,48.0,171.0
808,Juhyun,Cha Juhyun,2000-04-01,,75.0,91,F,,
809,Juju,Park Juyoung,1996-01-03,Changwon,,91,F,,168.0
810,Jukang,Lee Hyowon,2002-11-22,Daegu,226.0,91,M,,186.0
811,Julie,Julie Han,2000-03-29,Hawaii,233.0,91,F,,162.0
812,Jun,Lee Junyoung,1997-01-22,,402.0,91,M,,
813,Jun,Park Junhee,1994-06-02,Jeolla,19.0,91,M,,
814,Jun H.,Im Joonhyun,1991-08-28,,407.0,91,M,,
815,Jun Han,Han Hyeongjun,2002-08-18,Gimhae,437.0,91,M,,176.0
816,Jun Jin,Park Choongjae,1980-08-19,Seoul,349.0,91,M,75.0,182.0
817,Jun. K,Kim Minjun,1988-01-15,Daegu,11.0,91,M,68.0,180.0
818,June,Lee Junyoung,2003-06-16,Busan,96.0,91,M,,176.0
819,Jungah,Kim Jungah,1983-08-02,Incheon,,91,F,,
820,Jungbin,Lim Jungbin,2003-07-22,,314.0,91,M,,
821,Junghoon,Lee Junghoon,2000-07-04,,5.0,91,M,,
822,Junghoon,Han Jeonghoon,2000-02-14,,,91,M,61.0,177.0
823,Junghoon,Kim Junghoon,2005-07-05,,440.0,91,M,,
824,Junghun,Jang Junghun,1999-02-27,,,91,M,,
825,Junghwa,Park Junghwa,1995-05-08,Anyang,146.0,91,F,,169.0
826,Junghwan,So Junghwan,2005-02-18,,389.0,91,M,,
827,Junghyun,Mun Junghyun,2005-03-31,Seoul,144.0,91,M,64.0,183.0
828,Jungkook,Jeon Jungkook,1997-09-01,Busan,90.0,91,M,66.0,178.0
829,Jungmo,Koo Jungmo,2000-02-05,,113.0,91,M,58.0,181.0
830,Jungshin,Lee Jungshin,1991-09-15,,111.0,91,M,,
831,Jungsu,Kim Jungsu,2001-06-26,Ilsan,437.0,91,M,,178.0
832,Jungwon,Yang Jungwon,2004-02-09,,139.0,91,M,,
833,Jungwoo,Kim Jungwoo,1998-02-19,,288.0,91,M,,
834,Jungwoo,Uhm Jungwoo,1999-04-02,,95.0,91,F,,
835,Junho,Lee Junho,1990-01-25,Ilsan,11.0,91,M,67.0,178.0
836,Junho,Cha Junho,2002-07-09,,134.0,91,M,63.0,178.0
837,Junhyeok,Kim Junhyeok,1993-07-17,,,91,M,,
838,Junhyeok,Cheon Junhyeok,2004-09-20,Gyeonggi,383.0,91,M,,
839,Junhyoung,Oh Junhyoung,2001-04-14,,110.0,91,M,,
840,Junhyuk,Choi Junhyuk,1992-04-21,Ulsan,204.0,91,M,,
841,Junhyuk,Lee Junhyuk,2000-05-16,Seoul,271.0,91,M,63.0,180.0
842,Junhyung,Yong Junyung,1989-12-19,Seoul,194.0,91,M,64.0,178.0
843,Junhyung,Son Junhyung,2000-10-21,,166.0,91,M,,
844,Junji,Kim Junhyung,1998-04-06,,306.0,91,M,,
845,Junkyu,Kim Junkyu,2000-09-09,,389.0,91,M,,
846,Junmin,Ryu Junmin,2003-04-05,Jinju,47.0,91,M,,172.0
847,Junmin,Park Junmin,2003-05-24,Seoul,440.0,91,M,,
848,JunQ,Kang Junkyu,1993-08-09,Uljeongbu,282.0,91,M,,
849,Junseo,Kim Junseo,2001-11-20,Ulsan,428.0,91,M,64.0,177.0
850,Junseo,Hwang Junseo,2001-01-16,,129.0,91,M,67.0,182.0
851,Junseo,Park Junseo,2001-12-28,,58.0,91,M,,
852,Junseok,Oh Junseok,2003-03-03,Jeju,47.0,91,M,,174.0
853,Junseong,Choi Junseong,2002-09-29,,166.0,91,M,55.0,170.0
854,Juntae,Kim Juntae,1995-09-04,,280.0,91,M,,
855,Junwoo,Sim Junwoo,2003-09-21,,251.0,91,M,,184.0
856,Junwook,Kim Junwook,2002-01-10,,,91,M,,
857,Junyoung,Lee Junyoung,2000-09-23,,219.0,91,M,,
858,Juyeon,Lee Juyeon,1998-01-16,,376.0,91,M,67.0,180.0
859,Juyeon,Lee Juyeon,2001-11-06,,339.0,91,F,44.0,164.0
860,K.Me,Na Miri,1992-04-10,Yeosu,57.0,91,F,,
861,Kady,Gu Dokyoung,1995-04-07,Busan,,91,F,,168.0
862,Kaedan,Kaedan Keonwoo Nam,2009-03-24,,151.0,91,M,,173.0
863,Kaeun,Lee Kaeun,1994-08-20,Seoul,28.0,91,F,,
864,Kahi,Park Jiyoung,1980-12-25,Daegu,,91,F,,
865,Kai,Kim Jongin,1994-01-14,Suncheon,147.0,91,M,65.0,182.0
866,Kain,Bang Junho,1997-03-25,,43.0,91,M,,178.0
867,Kanghyun,Kang Hyungu,1998-11-24,,,91,M,,
868,Kangin,Kim Youngwoon,1985-01-17,Seoul,,91,M,70.0,178.0
869,Kangmin,Noh Kangmin,1999-09-05,,333.0,91,M,,
870,Kangmin,Yoo Kangmin,2003-01-25,,412.0,91,M,,
871,Kangsung,Lee Kangsung,2002-08-08,,166.0,91,M,,
872,Karin,Min Karin,2002-01-05,,32.0,91,F,,
873,Karin,Baek Yerin,2000-04-23,,114.0,91,F,,
874,Karina,Yoo Jimin,2000-04-11,Gyeonggi,27.0,91,F,45.0,167.0
875,KB,Shin Kyubin,1994-04-23,,306.0,91,M,,
876,Keena,Song Jakyung,2002-07-09,,154.0,91,F,45.0,164.0
877,Kei,Kim Jiyeon,1995-03-20,Incheon,247.0,91,F,47.0,162.0
878,Keina,Lee Yoona,1999-02-12,,185.0,91,F,,
879,Ken,Lee Jaehwan,1992-04-06,Seoul,416.0,91,M,65.0,180.0
880,Keon,Kim Keon,2001-02-16,,430.0,91,M,60.0,176.0
881,Keonhee,Lee Keonhee,1998-06-27,,304.0,91,M,,
882,Keonwoo,Kim Keonwoo,1996-12-17,,280.0,91,M,,
883,Keum,Keum Donghyun,2003-05-14,Okcheon,141.0,91,M,57.0,176.0
884,Keumjo,Lee Keumjo,1992-12-17,Daegu,18.0,91,F,48.0,167.0
885,Kevin,Kevin Jiyeop Kim,1988-02-23,Sydney,446.0,91,M,,
886,Kevin,Park Jinwoo,2000-01-12,,,91,M,51.0,167.0
887,Kevin,Baek Seungbin,2001-04-08,,,91,M,,
888,Key,Kim Kibum,1991-09-23,Daegu,348.0,91,M,59.0,179.0
889,Khael,Lee Sangmin,2002-01-18,,271.0,91,M,58.0,178.0
890,Kiara,Baek Jinjoo,1998-08-20,,,91,F,,
891,Kibum,Kim Kibum,1987-08-21,Seoul,,91,M,58.0,179.0
892,Kichun,Hwang Kichun,1992-03-14,,425.0,91,M,63.0,179.0
893,Kid,Kim Junhoe,1995-10-26,,410.0,91,M,58.0,177.0
894,Kidoh,Jin Hyosang,1992-12-16,Seoul,,91,M,,
895,Kihyun,Yoo Kihyun,1993-11-22,Goyang,275.0,91,M,,
896,Kim Lip,Kim Jungeun,1999-02-10,,,91,F,,
897,Kim Sanggyun,Kim Sanggyun,1995-05-23,Gwangju,222.0,91,M,,
898,Kim Yoon,Kim Seongsu,1994-02-17,,136.0,91,M,65.0,183.0
899,Kino,Kang Hyungku,1998-01-27,,309.0,91,M,,
900,Kio,Udo Musashi,2004-11-28,,,91,M,,
901,Kiseop,Lee Kiseop,1991-01-17,Seongnam,402.0,91,M,,
902,Kisu,Choi Kisu,1990-10-02,Seoul,7.0,91,M,60.0,179.0
903,Kiwon,Lee Kiwon,1996-06-27,,,91,M,,170.0
904,Kongyeol,Go Minsoo,1996-05-19,Bucheon,408.0,91,M,,
905,Kongyoo,Kong Yoojin,2001-05-11,,82.0,91,F,,163.0
906,Kookheon,Kim Kookheon,1997-04-15,,53.0,91,M,,
907,Krystal,Krystal Jung,1994-10-24,San Francisco,148.0,91,F,,165.0
908,Kuhn,Noh Sooil,1995-11-11,Ansan,408.0,91,M,,
909,Kwanghee,Hwang Kwanghee,1988-08-25,Paju,446.0,91,M,,
910,Kwangjin,Kwon Kwangjin,1992-08-12,Seoul,285.0,91,M,,
911,Kwangmin,Jo Kwangmin,1995-04-24,Anyang,84.0,91,M,,180.0
912,Kyeongheon,Yoon Kyeongheon,1998-01-06,Suncheon,424.0,91,M,60.0,175.0
913,Kyle,Ma Jaekyung,1997-01-15,,333.0,91,M,,
914,Kyrin,Park Geumju,2000-02-23,Daejeon,172.0,91,F,,156.0
915,Kyuhwan,Lee Kyuhwan,1994-09-18,,351.0,91,M,,
916,Kyuhyuk,Shim Kyuhyuk,1995-01-11,,,91,M,,
917,Kyuhyun,Cho Kyuhyun,1988-02-03,Seoul,366.0,91,M,68.0,180.0
918,Kyujin,Jang Kyujin,2006-05-26,,293.0,91,F,,
919,Kyungho,Jang Kyungho,2001-05-07,,384.0,91,M,,
920,Kyungil,Song Kyungil,1987-11-28,,200.0,91,M,72.0,183.0
921,Kyungjun,Woo Kyungjun,2002-08-30,Seoul,383.0,91,M,,
922,Kyungmin,Jo Kyungmin,2004-10-28,Gyeonggi,17.0,91,M,60.0,187.0
923,Kyungmin,Lee Kyungmin,2007-10-02,,400.0,91,M,,
924,Kyungmun,Lim Kyungmun,2003-06-29,,445.0,91,M,,
925,Kyungri,Park Kyungri,1990-07-05,Busan,18.0,91,F,50.0,170.0
926,Kyungyoon,Lee Kyungyoon,2000-02-21,,130.0,91,M,58.0,177.0
927,L,Kim Myungsoo,1992-03-13,Seoul,213.0,91,M,60.0,180.0
928,L.Joe,Lee Byunghun,1993-11-23,Gunsan,,91,M,,
929,Laon,Shin Kyuhyun,1995-12-19,,140.0,91,M,60.0,177.0
930,Lara,Moon Shinae,2000-08-09,,133.0,91,F,44.0,161.0
931,Laun,Kim Minseok,1999-08-12,Seongsan,,91,M,,
932,Layeon,Lee Jimin,1998-08-13,,322.0,91,F,51.0,170.0
933,LE,Ahn Hyejin,1991-12-10,Cheonan,146.0,91,F,,168.0
934,Lee Haein,Lee Haein,1992-07-04,Changwon,,91,F,49.0,165.0
935,Lee Hoo,Moon Junyoung,1989-02-09,Seoul,446.0,91,M,,
936,Lee Hyeop,Lee Hyeop,1999-08-13,,134.0,91,M,57.0,177.0
937,Lee Jin,Shim Yerin,2001-03-12,,197.0,91,F,,
938,Lee Joon,Lee Changseon,1988-02-07,Seoul,,91,M,,
939,Lee Know,Lee Minho,1998-10-25,Gimpo,364.0,91,M,,
940,Lee Soo,Jin Isoo,2001-06-27,Incheon,315.0,91,F,47.0,163.0
941,Lee Suhyun,Lee Suhyun,1996-11-05,Ansan,,91,F,50.0,167.0
942,Leedo,Kim Geonhak,1997-07-26,,304.0,91,M,,
943,Leehan,Kim Donghyun,2004-10-20,,85.0,91,M,,
944,Leejeong,Jeon Leejeong,2003-09-08,,,91,M,,179.0
945,Leeseo,Lee Hyunseo,2007-02-21,,218.0,91,F,48.0,170.0
946,Leeteuk,Park Jeongsu,1983-07-01,Seoul,366.0,91,M,59.0,179.0
947,Lena,Kang Rena,2002-04-17,,182.0,91,F,,
948,Leo,Jung Taekwon,1990-11-10,Seoul,416.0,91,M,63.0,183.0
949,Leon,Kim Donghyun,2000-07-25,,391.0,91,M,,
950,Leon,Kim Donghyun,2000-07-25,,392.0,91,M,,
951,Lew,Lee Euiwoong,2001-04-05,,374.0,91,M,55.0,170.0
952,Lex,Jeon Hyungmin,1993-01-12,,64.0,91,M,,
953,Lex,Zo Doohyun,2000-03-16,Gyeongsangbuk,441.0,91,M,64.0,181.0
954,Lia,Choi Jisu,2000-07-21,Incheon,217.0,91,F,,
955,Lim Jimin,Lim Jimin,2001-05-22,,225.0,91,M,59.0,178.0
956,Lime,Kim Hyerim,1993-01-19,,190.0,91,F,50.0,169.0
957,Lina,Oh Sejin,1997-07-27,,35.0,91,F,,
958,Lina,Oh Hyesoo,1997-05-23,,328.0,91,F,,
959,Linzy,Im Minji,1989-10-22,Incheon,153.0,91,F,,168.0
960,Liv,Kim Chaeyoung,1997-07-05,Gunsan,216.0,91,F,,
961,Liyah,Moon Liya,2000-05-11,,273.0,91,F,52.0,175.0
962,Liz,Kim Jiwon,2004-11-21,,218.0,91,F,49.0,170.0
963,Lizzy,Park Sooyoung,1992-07-31,Busan,28.0,91,F,,
964,Loha,Kang Yejin,2001-12-27,,287.0,91,F,,171.0
965,Lola,Choi Yoojung,2001-02-22,,312.0,91,F,,169.0
966,Lou,Kim Hosung,1996-12-21,,411.0,91,M,69.0,187.0
967,Louii,Park Seonghoon,2004-03-06,Gwangju,189.0,91,M,,170.0
968,Louis,Kim Taewoo,1999-04-23,,73.0,91,M,62.0,172.0
969,Louis,Yang Dongsik,2001-04-08,,232.0,91,M,,
970,Love,Park Jisung,1994-01-17,,,91,M,,
971,Lu,Im Hayoung,1997-12-03,,287.0,91,F,,
972,LuA,Jo Hankyeung,1991-09-14,Busan,57.0,91,F,,
973,Lua,Kim Sookyung,2000-10-06,,429.0,91,F,,
974,Lua,,2002-01-30,,,91,F,45.0,165.0
975,Lucy,Noh Hyojung,2002-08-31,Goyang,429.0,91,F,,
976,Lucy,Kim Daeun,2004-04-09,,434.0,91,F,,
977,Luda,Lee Luda,1997-03-06,Seoul,432.0,91,F,,157.0
978,Luha,Lee Gyeonghun,1993-02-15,,3.0,91,M,,
979,Luna,Park Sunyoung,1993-08-12,Seoul,148.0,91,F,,162.0
980,Lune,Jung Sungmin,2000-02-27,,129.0,91,M,55.0,176.0
981,Lutan,Choi Gyeongseok,2003-12-06,,76.0,91,M,,
982,Marco,Lee Hyunggeun,1994-05-11,,,91,M,,
983,Max Changmin,Shim Changmin,1988-02-18,Seoul,,91,M,,
984,May,Jeong Chaeyoung,2001-07-27,,,91,F,,
985,Medic Jin,Bae Yujin,1996-08-25,,168.0,91,F,167.0,
986,Mia,Son Hyunmi,1997-12-31,,273.0,91,F,,174.0
987,Mia,Han Eunji,2000-01-13,,143.0,91,F,,
988,Mihee,Lee Mihee,2000-08-24,,83.0,91,F,,
989,Mijoo,Lee Mijoo,1994-09-23,Okcheon,247.0,91,F,47.0,167.0
990,Mika,Yu Dahyun,2002-01-08,,164.0,91,F,,
991,Mill,Lee Yongsoo,1999-03-30,,306.0,91,M,,
992,Milo,Kim Minhak,1996-08-20,,333.0,91,M,,
993,Mimi,Jung Mimi,1993-01-01,,181.0,91,F,,163.0
994,Mimi,Kim Mihyun,1995-05-01,Jeju,301.0,91,F,50.0,163.0
995,Min,Lee Minyoung,1991-06-21,Seoul,272.0,91,F,,161.0
996,Min,Lee Mincheon,1997-10-16,Seoul,424.0,91,M,50.0,171.0
997,Mina,Kwon Mina,1993-09-21,Busan,,91,F,43.0,159.0
998,Mina,Kang Mina,1999-12-04,Icheon,181.0,91,F,48.0,162.0
999,Minah,Bang Minah,1993-05-13,Incheon,169.0,91,F,47.0,165.0
1000,Minchan,Hong Minchan,1998-09-16,,412.0,91,M,,
1001,Mingi,Son Mingi,1999-08-09,,48.0,91,M,,183.0
1002,Mingyu,Kim Mingyu,1997-04-06,Anyang,344.0,91,M,65.0,185.0
1003,Minha,Park Minha,1991-06-27,Seoul,,91,F,47.0,172.0
1004,Minhee,Joo Minhee,1993-01-03,Seoul,363.0,91,F,,
1005,Minhee,Kang Minhee,2002-09-17,,113.0,91,M,58.0,185.0
1006,Minho,Choi Minho,1991-12-09,Incheon,348.0,91,M,60.0,181.0
1007,Minho,Lee Minho,1995-09-04,,280.0,91,M,,
1008,Minho,Yang Minho,2002-10-14,,17.0,91,M,59.0,179.0
1009,Minhwan,Choi Minhwan,1992-11-11,Seoul,158.0,91,M,,
1010,Minhyuk,Lee Minhyuk,1990-11-29,Seoul,89.0,91,M,61.0,173.0
1011,Minhyuk,Lee Minhyuk,1993-11-03,,275.0,91,M,,
1012,Minhyuk,Kang Minhyuk,1991-06-28,Ilsan,111.0,91,M,,
1013,Minhyuk,Kim Minhyuk,1999-11-06,,126.0,91,M,,
1014,Minhyuk,Yoon Minhyuk,2001-07-11,,430.0,91,M,60.0,182.0
1015,Minhyun,Hwang Minhyun,1995-08-09,Busan,298.0,91,M,,
1016,Mini,,2000-06-12,,322.0,91,F,47.0,168.0
1017,Minjae,Seong Minjae,1994-12-18,Busan,357.0,91,F,,165.0
1018,Minjae,Shin Minjae,1991-08-13,Busan,370.0,91,F,,
1019,Minjae,Jo Minjae,1994-08-08,,358.0,91,M,,
1020,Minjae,Song Minjae,2003-08-23,,265.0,91,M,,
1021,Minjae,Kim Minjae,2003-04-10,Seoul,440.0,91,M,,
1022,Minjae,Baek Minjae,2003-07-09,,,91,M,,
1023,Minji,Kim Minji,2001-01-16,,94.0,91,F,,
1024,Minji,Kim Minji,2004-05-07,Yeongwol,290.0,91,F,,169.0
1025,Minji,Park Minji,1999-03-31,Yongin,342.0,91,F,49.0,164.0
1026,Minjoo,Kim Minjoo,2001-02-05,Seoul,220.0,91,F,,
1027,Minju,Kang Minjoo,2001-03-11,,182.0,91,F,,
1028,Minju,Seo Minju,2003-09-29,,,91,F,48.0,168.0
1029,Minjun,Kim Minjun,1999-02-26,,292.0,91,M,,
1030,Minjung,Cha Minjung,2004-07-15,,,91,F,,
1031,Minkyung,Kang Minkyung,1990-08-03,Goyang,124.0,91,F,,
1032,Mino,Song Minho,1993-03-30,Yongin,431.0,91,M,,
1033,Minpyo,Gook Minpyo,1994-11-15,Gwangju,52.0,91,M,57.0,173.0
1034,Minseo,Kim Minseo,2004-08-12,,434.0,91,F,,
1035,Minseo,Park Minseo,2003-03-21,,339.0,91,F,45.0,163.0
1036,Minseo,Kim Minseo,2002-05-13,,134.0,91,M,53.0,177.0
1037,Minseo,Kang Minseo,2001-07-22,,151.0,91,M,,173.0
1038,Minsu,Park Minsu,1993-04-15,Gwangju,86.0,91,M,55.0,172.0
1039,Minsu,Kim Minsu,2000-03-20,,384.0,91,M,,
1040,Minsung,Kim Minhwi,1996-12-24,,333.0,91,M,,
1041,Minwoo,No Minwoo,1995-07-31,Anyang,84.0,91,M,60.0,174.0
1042,Minwoo,Ha Minwoo,1990-09-06,Yangsan,446.0,91,M,,
1043,Minwoo,Lee Minwoo,1979-07-28,Namwon,349.0,91,M,60.0,172.0
1044,Minwoo†,Seo Minwoo,1985-02-08,Daegu,,91,M,,
1045,Minyong,Kang Minyong,2003-09-06,Suwon,189.0,91,M,,174.0
1046,Minyoung,Kim Minyeong,1990-09-12,Seongnam,87.0,91,F,,
1047,Minzy,Kong Minji,1994-01-18,,10.0,91,F,,
1048,Mir,Bang Cheolyong,1991-03-10,Bukhamyeon,264.0,91,M,,
1049,Mir,Lee Yoonsang,2000-03-06,,,91,M,,
1050,Miryo,Jo Mihye,1981-11-02,,88.0,91,F,,
1051,Miso,Park Miso,1991-04-04,Gwangju,370.0,91,F,,
1052,Miso,Park Jihyun,1996-09-16,Busan,307.0,91,F,,
1053,Miso,Jeon Jimin,2000-10-25,,133.0,91,F,43.0,160.0
1054,Miyeon,Jo Miyeon,1997-01-31,,2.0,91,F,,
1055,MJ,Kim Myungjun,1994-03-05,Nowon,46.0,91,M,,
1056,MK,Park Minkyun,1995-11-16,Ilsan,305.0,91,M,,
1057,Monday,Kim Jimin,2002-05-10,,427.0,91,F,,172.0
1058,Monika,Kang Yeh,1991-05-21,Seoul,57.0,91,F,,
1059,Moon Sua,Moon Sua,1999-09-09,Cheongju,66.0,91,F,47.0,167.0
1060,MoonBin†,Moon Bin,1998-01-26,Cheongju,,91,M,,
1061,Moonbyul,Moon Byulyi,1992-12-22,Bucheon,259.0,91,F,45.0,165.0
1062,Moonhee,Choi Moonhee,1997-04-15,,82.0,91,F,,167.0
1063,Moonvok,Jang Moonvok,1995-04-11,,243.0,91,M,48.0,168.0
1064,Mu,Suh Kyungmin,2003-09-14,,141.0,91,M,63.0,184.0
1065,Mujin,Ko Sungho,2000-11-20,,232.0,91,M,,
1066,Munik,Jang Moonik,2001-03-20,,130.0,91,M,50.0,173.0
1067,Muzin,Kim Hyunwoo,2001-03-29,,58.0,91,M,,
1068,Myungho,Ji Myungho,2001-10-12,,17.0,91,M,62.0,177.0
1069,Myungji,Kim Myungji,1997-10-09,,382.0,91,F,,164.0
1070,N,Cha Hakyeon,1990-06-30,Changwon,416.0,91,M,65.0,180.0
1071,Nada,Yoon Yejin,1991-05-24,,,91,F,,
1072,Naeun,Son Naeun,1994-02-10,Seoul,,91,F,,168.0
1073,Naeun,Lee Naeun,1999-05-05,Daejeon,41.0,91,F,,
1074,Nahyun,Kim Nahyun,1995-12-09,Seoul,357.0,91,F,,170.0
1075,Nahyun,Kang Nahyun,2002-01-25,,316.0,91,F,,
1076,Nakta,Shin Yooncheol,1993-04-24,Daegu,,91,M,,
1077,Nakyung,Lee Nakyung,2000-06-01,Mungyeong,157.0,91,F,42.0,159.0
1078,Nakyung,Kim Nakyung,2002-10-13,Ulsan,394.0,91,F,,166.0
1079,Namjoo,Kim Namjoo,1995-04-15,Seoul,39.0,91,F,,165.0
1080,Nana,Im Jinah,1991-09-14,Cheongju,28.0,91,F,,
1081,Nana,Kwon Nayeon,2001-03-09,,434.0,91,F,,
1082,Nancy,Nancy Mcdonie,2000-04-13,Daegu,274.0,91,F,45.0,162.0
1083,Nara,Kwon Nara,1991-03-13,Seongnam,190.0,91,F,52.0,172.0
1084,Narachan,Jung Hyunwoo,1996-09-23,,,91,M,58.0,178.0
1085,Narae,Park Narae,1988-02-23,Incheon,360.0,91,F,,
1086,Nari,Kim Nari,1992-10-05,,422.0,91,F,,
1087,Narin,Lee Narin,2001-10-29,,75.0,91,F,,
1088,Narin,Lee Eunseo,2000-06-06,,323.0,91,F,,
1089,Narsha,Park Hyojin,1981-12-28,,88.0,91,F,,
1090,Nason,Kim Duyeop,1995-06-12,,,91,M,,
1091,Nayeon,Im Nayeon,1995-09-22,Seoul,398.0,91,F,,163.0
1092,Nayoung,Kim Nayoung,1995-11-23,,181.0,91,F,50.0,169.0
1093,Nayoung,Im Nayoung,1995-12-18,Chungcheongham,318.0,91,F,51.0,171.0
